source_case,similar_case,similarity_score,method,citation_link,source_case_topic
62011CJ0426,62016CJ0143,0.5845590233802795,doc2vec_256_10,False,social policy
62011CJ0426,62016CJ0568,0.5795634388923645,doc2vec_256_10,False,social policy
62011CJ0426,62013CJ0328,0.5760304927825928,doc2vec_256_10,True,social policy
62011CJ0426,62011CJ0098,0.5756099224090576,doc2vec_256_10,False,social policy
62011CJ0426,62002CJ0424,0.5745024085044861,doc2vec_256_10,False,social policy
62011CJ0426,62012CJ0597,0.5743964910507202,doc2vec_256_10,False,social policy
62011CJ0426,62005CJ0458,0.5714554190635681,doc2vec_256_10,False,social policy
62011CJ0426,62012CJ0315,0.5704449415206909,doc2vec_256_10,False,social policy
62011CJ0426,62015CJ0336,0.5699800848960876,doc2vec_256_10,False,social policy
62011CJ0426,62004CJ0286,0.5698431134223938,doc2vec_256_10,False,social policy
61989CJ0229,61987CJ0007,0.7504834532737732,doc2vec_256_10,False,social policy
61989CJ0229,61990CJ0284,0.7489519119262695,doc2vec_256_10,False,social policy
61989CJ0229,61971CJ0096,0.747503399848938,doc2vec_256_10,False,social policy
61989CJ0229,61990CJ0030,0.7419509887695312,doc2vec_256_10,False,social policy
61989CJ0229,61987CJ0242,0.7392791509628296,doc2vec_256_10,False,social policy
61989CJ0229,61995CJ0073,0.7382315397262573,doc2vec_256_10,False,social policy
61989CJ0229,61971CJ0008,0.7377092242240906,doc2vec_256_10,False,social policy
61989CJ0229,61992CJ0334,0.7264485955238342,doc2vec_256_10,False,social policy
61989CJ0229,61999CJ0047,0.7254728078842163,doc2vec_256_10,False,social policy
61989CJ0229,61987CJ0027,0.7253681421279907,doc2vec_256_10,False,social policy
61989CJ0229,61987CJ0009,0.7211593985557556,doc2vec_256_10,False,social policy
61989CJ0229,61987CJ0186,0.7158647775650024,doc2vec_256_10,False,social policy
61989CJ0229,61987CJ0344,0.7155427932739258,doc2vec_256_10,False,social policy
61989CJ0229,61974CJ0040,0.7153903841972351,doc2vec_256_10,False,social policy
61989CJ0229,61999CO0289,0.7148968577384949,doc2vec_256_10,False,social policy
61989CJ0229,61990CO0247,0.7148154377937317,doc2vec_256_10,False,social policy
61989CJ0229,61975CJ0017,0.7115579843521118,doc2vec_256_10,False,social policy
61989CJ0229,61970CJ0034,0.7113862633705139,doc2vec_256_10,False,social policy
61989CJ0229,61993CJ0448,0.7092508673667908,doc2vec_256_10,False,social policy
61989CJ0229,61986CJ0111,0.7050738334655762,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0234,0.8085612058639526,doc2vec_256_10,False,social policy
61996CJ0050,61999CJ0475,0.7207684516906738,doc2vec_256_10,False,social policy
61996CJ0050,61999CJ0212,0.6921676993370056,doc2vec_256_10,False,social policy
61996CJ0050,61995CJ0356,0.6900306344032288,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0154,0.6850102543830872,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0163,0.6798305511474609,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0125,0.6731277704238892,doc2vec_256_10,False,social policy
61996CJ0050,61995CJ0065,0.6692767143249512,doc2vec_256_10,False,social policy
61996CJ0050,61978CJ0251,0.6690372228622437,doc2vec_256_10,False,social policy
61996CJ0050,61989CJ0381,0.668049693107605,doc2vec_256_10,False,social policy
61996CJ0050,62000CJ0427,0.6661622524261475,doc2vec_256_10,False,social policy
61996CJ0050,61995CJ0292,0.6632503271102905,doc2vec_256_10,False,social policy
61996CJ0050,61995CJ0352,0.6611431837081909,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0055,0.6571445465087891,doc2vec_256_10,False,social policy
61996CJ0050,61997CJ0326,0.6548366546630859,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0135,0.653181791305542,doc2vec_256_10,False,social policy
61996CJ0050,61983CJ0023,0.6517283916473389,doc2vec_256_10,False,social policy
61996CJ0050,61998CJ0060,0.6511432528495789,doc2vec_256_10,False,social policy
61996CJ0050,61997CJ0373,0.6510237455368042,doc2vec_256_10,False,social policy
61996CJ0050,61996CJ0187,0.6490194797515869,doc2vec_256_10,False,social policy
61991CJ0116,61992CJ0120,0.7079992294311523,doc2vec_256_10,False,social policy
61991CJ0116,61986CJ0162,0.6921436786651611,doc2vec_256_10,False,social policy
61991CJ0116,61991CJ0052,0.6854628324508667,doc2vec_256_10,False,social policy
61991CJ0116,61992CJ0313,0.6789371371269226,doc2vec_256_10,False,social policy
61991CJ0116,61988CJ0126,0.67857825756073,doc2vec_256_10,False,social policy
61991CJ0116,61993CJ0358,0.6744248867034912,doc2vec_256_10,False,social policy
61991CJ0116,61992CJ0371,0.6717681288719177,doc2vec_256_10,False,social policy
61991CJ0116,61992CJ0034,0.6705011129379272,doc2vec_256_10,False,social policy
61991CJ0116,61991CJ0079,0.6701083183288574,doc2vec_256_10,False,social policy
61991CJ0116,61967CJ0005,0.6690525412559509,doc2vec_256_10,False,social policy
61991CJ0116,61987CJ0085,0.6685453653335571,doc2vec_256_10,False,social policy
61991CJ0116,61993CJ0322,0.6682205200195312,doc2vec_256_10,False,social policy
61991CJ0116,61993CJ0478,0.6681169271469116,doc2vec_256_10,False,social policy
61991CJ0116,61993CO0064,0.6605936884880066,doc2vec_256_10,False,social policy
61991CJ0116,61992CJ0249,0.6596773862838745,doc2vec_256_10,False,social policy
61991CJ0116,61991CJ0220,0.6577969789505005,doc2vec_256_10,False,social policy
61991CJ0116,61994CJ0002,0.6566577553749084,doc2vec_256_10,False,social policy
61991CJ0116,61994CJ0038,0.6545192003250122,doc2vec_256_10,False,social policy
61991CJ0116,61971CJ0043,0.6508115530014038,doc2vec_256_10,False,social policy
61991CJ0116,61986CJ0033,0.6493499279022217,doc2vec_256_10,False,social policy
61998CJ0207,61996CJ0208,0.6905338764190674,doc2vec_256_10,False,social policy
61998CJ0207,61960CJ0018,0.6827973127365112,doc2vec_256_10,False,social policy
61998CJ0207,61963CJ0090,0.6698575019836426,doc2vec_256_10,False,social policy
61998CJ0207,61995CJ0001,0.6638495326042175,doc2vec_256_10,False,social policy
61998CJ0207,61996CJ0205,0.6512176990509033,doc2vec_256_10,False,social policy
61998CJ0207,61995CJ0285,0.6463910341262817,doc2vec_256_10,False,social policy
61998CJ0207,61995CJ0024,0.6435902714729309,doc2vec_256_10,False,social policy
61998CJ0207,61978CJ0008,0.6417646408081055,doc2vec_256_10,False,social policy
61998CJ0207,61977CJ0131,0.6374446153640747,doc2vec_256_10,False,social policy
61998CJ0207,61972CJ0052,0.6323868036270142,doc2vec_256_10,False,social policy
61998CJ0207,61995CJ0386,0.631062388420105,doc2vec_256_10,False,social policy
61998CJ0207,62000CJ0351,0.6287383437156677,doc2vec_256_10,False,social policy
61998CJ0207,61963CJ0108,0.6282267570495605,doc2vec_256_10,False,social policy
61998CJ0207,61983CJ0037,0.6267993450164795,doc2vec_256_10,False,social policy
61998CJ0207,61975CJ0103,0.6257364153862,doc2vec_256_10,False,social policy
61998CJ0207,61995CJ0380,0.6244462728500366,doc2vec_256_10,False,social policy
61998CJ0207,61984CJ0137,0.6243720054626465,doc2vec_256_10,False,social policy
61998CJ0207,61960CJ0002,0.6237929463386536,doc2vec_256_10,False,social policy
61998CJ0207,61991CJ0314,0.6236151456832886,doc2vec_256_10,False,social policy
61998CJ0207,62000CJ0051,0.6228412389755249,doc2vec_256_10,False,social policy
61996CJ0117,61998CJ0212,0.6347314119338989,doc2vec_256_10,False,social policy
61996CJ0117,61976CJ0110,0.6271001100540161,doc2vec_256_10,False,social policy
61996CJ0117,61964CO0006,0.6268799304962158,doc2vec_256_10,False,social policy
61996CJ0117,61982CJ0267,0.6182252764701843,doc2vec_256_10,False,social policy
61996CJ0117,61976CJ0002,0.6046411991119385,doc2vec_256_10,False,social policy
61996CJ0117,61998CJ0416,0.6035109758377075,doc2vec_256_10,False,social policy
61996CJ0117,61997CJ0237,0.6007544994354248,doc2vec_256_10,False,social policy
61996CJ0117,61983CJ0228,0.5927841663360596,doc2vec_256_10,False,social policy
61996CJ0117,61996CJ0144,0.5881849527359009,doc2vec_256_10,False,social policy
61996CJ0117,61982CJ0296,0.5864446759223938,doc2vec_256_10,False,social policy
61996CJ0117,61982CJ0299,0.5863259434700012,doc2vec_256_10,False,social policy
61996CJ0117,61995CJ0329,0.5840489864349365,doc2vec_256_10,False,social policy
61996CJ0117,61974CJ0029,0.5837771892547607,doc2vec_256_10,False,social policy
61996CJ0117,61996CJ0106,0.5835705399513245,doc2vec_256_10,False,social policy
61996CJ0117,61985CJ0149,0.5817372798919678,doc2vec_256_10,False,social policy
61996CJ0117,61972CJ0028,0.5815030336380005,doc2vec_256_10,False,social policy
61996CJ0117,61980CJ0175,0.5781854391098022,doc2vec_256_10,False,social policy
61996CJ0117,61965CJ0061,0.5760610103607178,doc2vec_256_10,False,social policy
61996CJ0117,61986CO0221,0.575312077999115,doc2vec_256_10,False,social policy
61996CJ0117,61965CJ0010,0.5742418169975281,doc2vec_256_10,False,social policy
62009CJ0428,62009CJ0483,0.6242353916168213,doc2vec_256_10,False,social policy
62009CJ0428,62005CJ0426,0.6185028553009033,doc2vec_256_10,False,social policy
62009CJ0428,62010CJ0108,0.581156849861145,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0274,0.5810669660568237,doc2vec_256_10,False,social policy
62009CJ0428,62009CJ0249,0.5526918172836304,doc2vec_256_10,False,social policy
62009CJ0428,62002CJ0147,0.5427719354629517,doc2vec_256_10,False,social policy
62009CJ0428,62002CJ0019,0.5297882556915283,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0471,0.5281676054000854,doc2vec_256_10,False,social policy
62009CJ0428,62007CJ0002,0.5276404023170471,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0365,0.5207059383392334,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0192,0.5200190544128418,doc2vec_256_10,False,social policy
62009CJ0428,62006CO0196,0.5164884328842163,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0170,0.5140897035598755,doc2vec_256_10,False,social policy
62009CJ0428,62001CJ0342,0.5131372213363647,doc2vec_256_10,False,social policy
62009CJ0428,62005CJ0411,0.5130136609077454,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0063,0.5128213763237,doc2vec_256_10,False,social policy
62009CJ0428,62005CJ0307,0.5124762654304504,doc2vec_256_10,False,social policy
62009CJ0428,62011CJ0646,0.511925458908081,doc2vec_256_10,False,social policy
62009CJ0428,62011CJ0072,0.5108587741851807,doc2vec_256_10,False,social policy
62009CJ0428,62008CJ0033,0.5108518004417419,doc2vec_256_10,False,social policy
61988CJ0102,61973CJ0051,0.718099057674408,doc2vec_256_10,False,social policy
61988CJ0102,61986CJ0324,0.7116767168045044,doc2vec_256_10,False,social policy
61988CJ0102,61979CJ0091,0.671689510345459,doc2vec_256_10,False,social policy
61988CJ0102,61985CJ0071,0.6622155904769897,doc2vec_256_10,True,social policy
61988CJ0102,61985CJ0150,0.6576619744300842,doc2vec_256_10,False,social policy
61988CJ0102,61990CJ0360,0.6553786993026733,doc2vec_256_10,False,social policy
61988CJ0102,61991CJ0337,0.6487867832183838,doc2vec_256_10,True,social policy
61988CJ0102,61975CJ0017,0.6451407074928284,doc2vec_256_10,False,social policy
61988CJ0102,61992CJ0343,0.635064959526062,doc2vec_256_10,False,social policy
61988CJ0102,61974CJ0040,0.6273528337478638,doc2vec_256_10,False,social policy
61988CJ0102,61998CO0192,0.6240493059158325,doc2vec_256_10,False,social policy
61988CJ0102,62000CJ0254,0.6170257329940796,doc2vec_256_10,False,social policy
61988CJ0102,61987CJ0198,0.6144158840179443,doc2vec_256_10,False,social policy
61988CJ0102,61994CJ0066,0.6121379137039185,doc2vec_256_10,False,social policy
61988CJ0102,61984CJ0106,0.6115332841873169,doc2vec_256_10,False,social policy
61988CJ0102,61990CJ0373,0.6101441383361816,doc2vec_256_10,False,social policy
61988CJ0102,61997CJ0339,0.6062991619110107,doc2vec_256_10,False,social policy
61988CJ0102,61985CJ0237,0.6057669520378113,doc2vec_256_10,False,social policy
61988CJ0102,61976CJ0010,0.6055498123168945,doc2vec_256_10,False,social policy
61988CJ0102,61992CJ0287,0.6048888564109802,doc2vec_256_10,False,social policy
61998CJ0407,61999CJ0277,0.6894975900650024,doc2vec_256_10,False,social policy
61998CJ0407,61996CJ0387,0.6884121298789978,doc2vec_256_10,False,social policy
61998CJ0407,61999CJ0476,0.6337152123451233,doc2vec_256_10,False,social policy
61998CJ0407,61996CJ0044,0.6172312498092651,doc2vec_256_10,False,social policy
61998CJ0407,61995CJ0286,0.5863301753997803,doc2vec_256_10,False,social policy
61998CJ0407,62000CJ0455,0.5854829549789429,doc2vec_256_10,False,social policy
61998CJ0407,61997CJ0126,0.5845709443092346,doc2vec_256_10,False,social policy
61998CJ0407,61995CJ0263,0.5796535611152649,doc2vec_256_10,False,social policy
61998CJ0407,61998CJ0405,0.5771958827972412,doc2vec_256_10,False,social policy
61998CJ0407,61996CJ0197,0.5764877796173096,doc2vec_256_10,False,social policy
61998CJ0407,61998CJ0195,0.5727767944335938,doc2vec_256_10,False,social policy
61998CJ0407,62000CJ0099,0.571618914604187,doc2vec_256_10,False,social policy
61998CJ0407,62000CJ0138,0.5700256824493408,doc2vec_256_10,False,social policy
61998CJ0407,61998CJ0357,0.5681123733520508,doc2vec_256_10,False,social policy
61998CJ0407,61998CJ0048,0.565252959728241,doc2vec_256_10,False,social policy
61998CJ0407,61997CJ0258,0.563275933265686,doc2vec_256_10,False,social policy
61998CJ0407,61969CJ0041,0.562136709690094,doc2vec_256_10,False,social policy
61998CJ0407,62000CJ0294,0.5586420297622681,doc2vec_256_10,False,social policy
61998CJ0407,61998CJ0278,0.5535334348678589,doc2vec_256_10,False,social policy
61998CJ0407,61998CJ0097,0.5522794723510742,doc2vec_256_10,False,social policy
61996CO0239,61993CJ0186,0.6920890808105469,doc2vec_256_10,False,social policy
61996CO0239,61992CJ0135,0.6903771162033081,doc2vec_256_10,False,social policy
61996CO0239,61993CJ0323,0.684613823890686,doc2vec_256_10,False,social policy
61996CO0239,61992CJ0042,0.6811751127243042,doc2vec_256_10,False,social policy
61996CO0239,61993CJ0426,0.6768490076065063,doc2vec_256_10,False,social policy
61996CO0239,61996CO0180,0.6767216324806213,doc2vec_256_10,True,social policy
61996CO0239,61992CJ0405,0.6705078482627869,doc2vec_256_10,False,social policy
61996CO0239,61993CJ0280,0.6703028678894043,doc2vec_256_10,False,social policy
61996CO0239,61992CJ0354,0.6624255180358887,doc2vec_256_10,False,social policy
61996CO0239,61995CO0399,0.6599507331848145,doc2vec_256_10,False,social policy
61996CO0239,61993CJ0480,0.6526904106140137,doc2vec_256_10,False,social policy
61996CO0239,61992CJ0075,0.6521607637405396,doc2vec_256_10,False,social policy
61996CO0239,61995CO0019,0.6512224674224854,doc2vec_256_10,False,social policy
61996CO0239,61969CJ0053,0.6487739086151123,doc2vec_256_10,False,social policy
61996CO0239,61990CJ0055,0.6478075981140137,doc2vec_256_10,False,social policy
61996CO0239,61989CJ0235,0.6428070664405823,doc2vec_256_10,False,social policy
61996CO0239,61992CO0295,0.6402686238288879,doc2vec_256_10,False,social policy
61996CO0239,61990CJ0189,0.6388145089149475,doc2vec_256_10,False,social policy
61996CO0239,61991CJ0198,0.6380583047866821,doc2vec_256_10,False,social policy
61996CO0239,61993CJ0432,0.6379915475845337,doc2vec_256_10,False,social policy
62002CJ0284,62003CJ0191,0.6820997595787048,doc2vec_256_10,False,social policy
62002CJ0284,62005CJ0017,0.6118674278259277,doc2vec_256_10,False,social policy
62002CJ0284,61993CJ0278,0.5917316675186157,doc2vec_256_10,False,social policy
62002CJ0284,62001CJ0463,0.5864255428314209,doc2vec_256_10,False,social policy
62002CJ0284,62005CJ0239,0.5742672085762024,doc2vec_256_10,False,social policy
62002CJ0284,62006CJ0268,0.5729057192802429,doc2vec_256_10,False,social policy
62002CJ0284,62007CJ0564,0.571972131729126,doc2vec_256_10,False,social policy
62002CJ0284,62010CO0352,0.5683962106704712,doc2vec_256_10,False,social policy
62002CJ0284,62006CJ0523,0.568342387676239,doc2vec_256_10,False,social policy
62002CJ0284,62007CJ0257,0.5681315064430237,doc2vec_256_10,False,social policy
62002CJ0284,62005CO0285,0.5619061589241028,doc2vec_256_10,False,social policy
62002CJ0284,62006CJ0155,0.5618729591369629,doc2vec_256_10,False,social policy
62002CJ0284,62004CJ0502,0.5603286623954773,doc2vec_256_10,False,social policy
62002CJ0284,62003CJ0169,0.5598644018173218,doc2vec_256_10,False,social policy
62002CJ0284,62005CJ0043,0.5563165545463562,doc2vec_256_10,False,social policy
62002CJ0284,62006CJ0265,0.5533633232116699,doc2vec_256_10,False,social policy
62002CJ0284,62006CJ0410,0.5532519221305847,doc2vec_256_10,False,social policy
62002CJ0284,62007CJ0331,0.5512833595275879,doc2vec_256_10,False,social policy
62002CJ0284,62005CJ0325,0.5509358048439026,doc2vec_256_10,False,social policy
62002CJ0284,62004CJ0518,0.5502172708511353,doc2vec_256_10,False,social policy
62001CJ0125,62002CJ0093,0.6765633821487427,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0229,0.6419897079467773,doc2vec_256_10,False,social policy
62001CJ0125,62000CJ0209,0.6374021172523499,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0087,0.599149763584137,doc2vec_256_10,False,social policy
62001CJ0125,62000CJ0315,0.597448468208313,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0380,0.5941694974899292,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0340,0.5912914276123047,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0193,0.5896134376525879,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0171,0.5888658761978149,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0187,0.5812872648239136,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0056,0.5805740356445312,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0209,0.5750401020050049,doc2vec_256_10,False,social policy
62001CJ0125,62002CJ0148,0.5737365484237671,doc2vec_256_10,False,social policy
62001CJ0125,62000CJ0233,0.5680394172668457,doc2vec_256_10,False,social policy
62001CJ0125,62002CO0164,0.5642377138137817,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0212,0.5632213354110718,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0455,0.5622212886810303,doc2vec_256_10,False,social policy
62001CJ0125,62001CJ0045,0.5621911287307739,doc2vec_256_10,False,social policy
62001CJ0125,61983CJ0041,0.5610686540603638,doc2vec_256_10,False,social policy
62001CJ0125,62000CJ0338,0.5609836578369141,doc2vec_256_10,False,social policy
62014CJ0596,62015CO0631,0.6779472827911377,doc2vec_256_10,False,social policy
62014CJ0596,62017CJ0060,0.6528460383415222,doc2vec_256_10,False,social policy
62014CJ0596,62015CJ0184,0.635274350643158,doc2vec_256_10,False,social policy
62014CJ0596,62017CJ0437,0.6318886280059814,doc2vec_256_10,False,social policy
62014CJ0596,62015CJ0527,0.6236515045166016,doc2vec_256_10,False,social policy
62014CJ0596,62017CJ0483,0.6195540428161621,doc2vec_256_10,False,social policy
62014CJ0596,62014CJ0540,0.6153721213340759,doc2vec_256_10,False,social policy
62014CJ0596,62012CJ0588,0.6092174053192139,doc2vec_256_10,False,social policy
62014CJ0596,62016CJ0618,0.60846346616745,doc2vec_256_10,False,social policy
62014CJ0596,62013CJ0038,0.6004530191421509,doc2vec_256_10,False,social policy
62014CJ0596,62014CJ0177,0.5998245477676392,doc2vec_256_10,False,social policy
62014CJ0596,62016CJ0143,0.5979945063591003,doc2vec_256_10,False,social policy
62014CJ0596,62017CJ0331,0.593063235282898,doc2vec_256_10,False,social policy
62014CJ0596,62013CJ0523,0.5860825777053833,doc2vec_256_10,False,social policy
62014CJ0596,62013CJ0655,0.5748804807662964,doc2vec_256_10,False,social policy
62014CJ0596,62015CJ0231,0.5722131729125977,doc2vec_256_10,False,social policy
62014CJ0596,62013CJ0190,0.5715236663818359,doc2vec_256_10,False,social policy
62014CJ0596,62016CJ0359,0.5711148977279663,doc2vec_256_10,False,social policy
62014CJ0596,62014CJ0299,0.5693634748458862,doc2vec_256_10,False,social policy
62014CJ0596,62015CJ0005,0.5682466626167297,doc2vec_256_10,False,social policy
62012CO0614,62017CJ0006,0.8214256167411804,doc2vec_256_10,False,social policy
62012CO0614,62012CO0436,0.8011254072189331,doc2vec_256_10,False,social policy
62012CO0614,62014CO0305,0.7968301773071289,doc2vec_256_10,False,social policy
62012CO0614,62010CO0229,0.7805292010307312,doc2vec_256_10,False,social policy
62012CO0614,62016CO0157,0.7790591716766357,doc2vec_256_10,False,social policy
62012CO0614,62016CJ0481,0.7655829191207886,doc2vec_256_10,False,social policy
62012CO0614,62013CO0505,0.7629204988479614,doc2vec_256_10,False,social policy
62012CO0614,62014CJ0053,0.7598130702972412,doc2vec_256_10,False,social policy
62012CO0614,62014CJ0268,0.7366410493850708,doc2vec_256_10,False,social policy
62012CO0614,62012CJ0197,0.7272729277610779,doc2vec_256_10,False,social policy
62012CO0614,62012CO0096,0.7128700017929077,doc2vec_256_10,False,social policy
62012CO0614,62011CJ0122,0.7109152674674988,doc2vec_256_10,False,social policy
62012CO0614,62015CJ0314,0.7067815065383911,doc2vec_256_10,False,social policy
62012CO0614,62011CJ0449,0.7034077048301697,doc2vec_256_10,False,social policy
62012CO0614,62014CO0563,0.7031658887863159,doc2vec_256_10,False,social policy
62012CO0614,62014CO0541,0.6996570825576782,doc2vec_256_10,False,social policy
62012CO0614,62011CJ0312,0.6803305149078369,doc2vec_256_10,False,social policy
62012CO0614,62014CO0451,0.6530755162239075,doc2vec_256_10,False,social policy
62012CO0614,62014CO0045,0.6519649028778076,doc2vec_256_10,True,social policy
62012CO0614,62015CJ0026,0.6482215523719788,doc2vec_256_10,False,social policy
62003CJ0191,62002CJ0284,0.6820997595787048,doc2vec_256_10,False,social policy
62003CJ0191,61998CJ0444,0.574022114276886,doc2vec_256_10,False,social policy
62003CJ0191,62006CJ0268,0.5729662179946899,doc2vec_256_10,False,social policy
62003CJ0191,62010CJ0155,0.5636848211288452,doc2vec_256_10,False,social policy
62003CJ0191,61993CJ0278,0.5571417808532715,doc2vec_256_10,False,social policy
62003CJ0191,62007CJ0257,0.556045413017273,doc2vec_256_10,False,social policy
62003CJ0191,62003CJ0074,0.5486841201782227,doc2vec_256_10,False,social policy
62003CJ0191,62008CO0315,0.5421800017356873,doc2vec_256_10,False,social policy
62003CJ0191,62005CJ0017,0.5335191488265991,doc2vec_256_10,False,social policy
62003CJ0191,62009CJ0098,0.5304659008979797,doc2vec_256_10,False,social policy
62003CJ0191,62005CJ0050,0.5300126671791077,doc2vec_256_10,False,social policy
62003CJ0191,62008CO0162,0.5259802341461182,doc2vec_256_10,False,social policy
62003CJ0191,62009CJ0398,0.5259742140769958,doc2vec_256_10,False,social policy
62003CJ0191,62003CJ0230,0.5214407444000244,doc2vec_256_10,False,social policy
62003CJ0191,62003CJ0017,0.5159390568733215,doc2vec_256_10,False,social policy
62003CJ0191,62002CJ0464,0.5145212411880493,doc2vec_256_10,False,social policy
62003CJ0191,62009CO0386,0.5139880180358887,doc2vec_256_10,False,social policy
62003CJ0191,62005CJ0002,0.513498842716217,doc2vec_256_10,False,social policy
62003CJ0191,62006CO0092,0.5134791135787964,doc2vec_256_10,False,social policy
62003CJ0191,62006CJ0142,0.5095539093017578,doc2vec_256_10,False,social policy
61993CJ0457,61992CJ0339,0.7388755679130554,doc2vec_256_10,False,social policy
61993CJ0457,61992CJ0305,0.738550066947937,doc2vec_256_10,False,social policy
61993CJ0457,61991CJ0063,0.7362053394317627,doc2vec_256_10,False,social policy
61993CJ0457,61994CJ0305,0.7198775410652161,doc2vec_256_10,False,social policy
61993CJ0457,61992CO0102,0.719620943069458,doc2vec_256_10,False,social policy
61993CJ0457,61992CJ0065,0.7126073837280273,doc2vec_256_10,False,social policy
61993CJ0457,61991CJ0243,0.7095531821250916,doc2vec_256_10,False,social policy
61993CJ0457,61989CO0371,0.7064670324325562,doc2vec_256_10,False,social policy
61993CJ0457,61990CJ0015,0.7017251253128052,doc2vec_256_10,False,social policy
61993CJ0457,61994CO0253,0.6973226070404053,doc2vec_256_10,False,social policy
61993CJ0457,61991CJ0184,0.6973010301589966,doc2vec_256_10,False,social policy
61993CJ0457,61993CJ0023,0.6949958801269531,doc2vec_256_10,False,social policy
61993CJ0457,61993CJ0346,0.6903452277183533,doc2vec_256_10,False,social policy
61993CJ0457,61992CJ0383,0.6859462261199951,doc2vec_256_10,False,social policy
61993CJ0457,61995CO0245(01),0.6854976415634155,doc2vec_256_10,False,social policy
61993CJ0457,61994CJ0239,0.6743888854980469,doc2vec_256_10,False,social policy
61993CJ0457,61998CO0197,0.6742080450057983,doc2vec_256_10,False,social policy
61993CJ0457,61992CJ0410,0.6736000776290894,doc2vec_256_10,False,social policy
61993CJ0457,61970CJ0003,0.6735100746154785,doc2vec_256_10,False,social policy
61993CJ0457,61979CJ0149,0.6688171625137329,doc2vec_256_10,False,social policy
62015CJ0184,62017CJ0331,0.7006770372390747,doc2vec_256_10,False,social policy
62015CJ0184,62015CO0631,0.6667169332504272,doc2vec_256_10,False,social policy
62015CJ0184,62011CJ0678,0.6423795819282532,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0596,0.635274350643158,doc2vec_256_10,False,social policy
62015CJ0184,62015CJ0018,0.624156653881073,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0177,0.619194507598877,doc2vec_256_10,False,social policy
62015CJ0184,62016CJ0074,0.6045335531234741,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0470,0.577512800693512,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0333,0.5707748532295227,doc2vec_256_10,False,social policy
62015CJ0184,62012CJ0190,0.5531855225563049,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0421,0.5427200198173523,doc2vec_256_10,False,social policy
62015CJ0184,62015CJ0201,0.5342726707458496,doc2vec_256_10,False,social policy
62015CJ0184,62015CJ0016,0.5320800542831421,doc2vec_256_10,False,social policy
62015CJ0184,62015CJ0395,0.5315101146697998,doc2vec_256_10,False,social policy
62015CJ0184,62018CJ0621,0.5304301977157593,doc2vec_256_10,False,social policy
62015CJ0184,62016CJ0038,0.5302084684371948,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0597,0.5271204113960266,doc2vec_256_10,False,social policy
62015CJ0184,62015CJ0224,0.5244662761688232,doc2vec_256_10,False,social policy
62015CJ0184,62016CJ0006,0.5234545469284058,doc2vec_256_10,False,social policy
62015CJ0184,62014CJ0168,0.5209304690361023,doc2vec_256_10,False,social policy
61984CJ0235,61979CJ0731,0.8593238592147827,doc2vec_256_10,False,social policy
61984CJ0235,61979CJ0804,0.831810712814331,doc2vec_256_10,False,social policy
61984CJ0235,61974CJ0065,0.7931441068649292,doc2vec_256_10,False,social policy
61984CJ0235,61984CJ0105,0.7927858829498291,doc2vec_256_10,False,social policy
61984CJ0235,61982CJ0223,0.7888427972793579,doc2vec_256_10,False,social policy
61984CJ0235,61981CJ0109,0.7880990505218506,doc2vec_256_10,False,social policy
61984CJ0235,61983CJ0266,0.7714378833770752,doc2vec_256_10,False,social policy
61984CJ0235,61974CJ0024,0.7694962620735168,doc2vec_256_10,False,social policy
61984CJ0235,61982CJ0189,0.7613956928253174,doc2vec_256_10,False,social policy
61984CJ0235,61984CJ0299,0.760108232498169,doc2vec_256_10,False,social policy
61984CJ0235,61984CJ0303,0.7592906951904297,doc2vec_256_10,False,social policy
61984CJ0235,61987CJ0287,0.7585796117782593,doc2vec_256_10,False,social policy
61984CJ0235,61987CJ0047,0.758167028427124,doc2vec_256_10,False,social policy
